source_file,ts_end,speed_mean,speed_std,speed_p95,rpm_mean,rpm_std,rpm_p95,throttle_mean,throttle_std,throttle_p95,throttle_dp95,brake_mean,brake_p95,brake_dp95,a_mean,a_std,a_p95,a_p05,abs_a_mean,jerk_abs_mean,jerk_abs_p95,l_per_100km,label
20260404_091932.csv,137800,2.0,3.2,8.0,1215.9,264.59321608839485,1368.55,1.66,6.192285523132796,13.049999999999969,38.4999999999998,0.1,0.0,0.0,0.4444444444444444,1.4010578014353878,2.7777777777777777,0.0,0.4444444444444444,5.5555555555555545,27.777777777777775,,normal
20260404_091932.csv,140300,6.94,3.971951661337283,12.0,1304.04,159.42834879656755,1594.0,22.74,25.54353930057462,61.0,90.0,0.0,0.0,0.0,0.6666666666666665,1.6254154264808662,2.7777777777777777,0.0,0.7777777777777777,12.222222222222221,43.05555555555547,,normal
20260404_091932.csv,142800,11.82,2.3553343711668626,15.549999999999997,1281.12,191.02038006453657,1594.0,40.6,20.632013958894078,61.0,90.0,0.0,0.0,0.0,0.4444444444444444,1.1600340565456166,2.7777777777777777,0.0,0.5555555555555555,11.111111111111112,27.777777777777775,,normal
20260404_091932.csv,145300,15.06,1.678213335663854,17.0,1200.6,105.99735845765214,1310.1,25.0,23.58304475677388,52.0,46.499999999999915,0.0,0.0,0.0,0.16666666666666663,1.1666666666666665,2.7777777777777777,-1.5277777777777772,0.5,9.999999999999998,27.777777777777775,,normal
20260404_091932.csv,147800,15.08,1.4810806865258896,17.0,1168.34,97.83243020593937,1307.65,5.48,14.33769856008976,45.0,0.0,1.36,13.099999999999994,41.999999999999886,-0.16666666666666663,1.0258991840344105,0.0,-2.7777777777777777,0.38888888888888884,7.777777777777779,27.777777777777775,,normal
20260404_091932.csv,150300,11.82,2.7472895733795517,15.0,1040.46,50.697617301013274,1138.0,0.0,0.0,0.0,0.0,31.12,74.0,80.0,-0.49999999999999994,1.0671873729054748,0.0,-2.7777777777777777,0.49999999999999994,9.999999999999998,27.777777777777775,,normal
20260404_091932.csv,152800,8.32,2.831536685264734,13.0,1092.1,196.62382866783977,1544.7499999999995,20.46,32.359981458585544,82.64999999999999,115.49999999999997,33.88,74.0,70.99999999999994,-0.11111111111111109,1.567415108851765,2.7777777777777777,-2.7777777777777777,0.8888888888888888,16.66666666666667,27.777777777777775,,normal
20260404_091932.csv,155300,11.24,4.781464210887707,17.0,1465.74,435.05267772995035,2266.8,49.72,39.23418917220031,99.0,227.49999999999986,4.12,40.0,0.0,0.611111111111111,1.3933262448871613,2.7777777777777777,0.0,0.8333333333333333,13.333333333333332,27.777777777777775,,aggressive
20260404_091932.csv,157800,18.72,3.5498732371734065,25.0,1718.16,307.02705809097677,2266.8,69.96,32.077381439263405,99.0,213.99999999999977,0.0,0.0,0.0,0.7777777777777777,1.247219128924647,2.7777777777777777,0.0,0.7777777777777777,13.333333333333332,27.777777777777775,,aggressive
20260404_091932.csv,160300,24.66,3.3977051078632474,29.0,1902.46,250.7780859644638,2196.05,64.88,20.810228254394524,93.0,5.499999999999972,0.0,0.0,0.0,0.611111111111111,1.2777777777777777,2.7777777777777777,0.0,0.7222222222222221,13.88888888888889,27.777777777777775,,normal
20260404_091932.csv,162800,27.84,0.8089499366462674,29.0,2131.14,52.55435662245329,2201.0,37.68,14.483701184434869,66.55,10.0,0.0,0.0,0.0,0.16666666666666663,1.1666666666666665,2.7777777777777777,-1.5277777777777772,0.5,10.0,27.777777777777775,,normal
20260404_091932.csv,165300,27.24,1.0688311372709909,28.549999999999997,2073.44,88.74078205650432,2172.65,17.6,12.709051892253804,28.0,0.0,0.0,0.0,0.0,-0.16666666666666663,1.0258991840344105,0.0,-2.7777777777777777,0.38888888888888884,8.333333333333332,27.777777777777775,,normal
20260404_091932.csv,167800,24.34,2.3031283073246267,27.0,1851.62,175.0456957482817,2098.1,4.1,9.468368391650168,27.0,0.0,0.0,0.0,0.0,-0.4444444444444444,1.018350154434631,0.0,-2.7777777777777777,0.4444444444444444,8.888888888888888,27.777777777777775,,normal
20260404_091932.csv,170300,20.08,2.552175542551883,24.0,1503.5,229.75180086345352,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0671873729054746,0.0,-2.7777777777777777,0.5,9.444444444444445,27.777777777777775,,normal
20260404_091932.csv,172800,16.72,1.4005713120009275,19.0,1173.78,160.95580635690035,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,0.8333333333333333,0.0,-2.7777777777777777,0.2777777777777778,5.555555555555555,27.777777777777775,,normal
20260404_091932.csv,175300,14.68,1.2400000000000002,16.0,1024.1,29.03119012372727,1080.55,0.0,0.0,0.0,0.0,12.56,63.099999999999994,90.99999999999994,-0.2777777777777778,0.8333333333333334,0.0,-2.7777777777777777,0.2777777777777778,5.555555555555555,27.777777777777775,,normal
